"final_score","tutoring","test_score","prior_gpa","parent_college","female","household_income","eligible"
50.3426787149718,0,722.139334685438,2.78363466470242,0,0,33357.4978258548,0
40.3044615431112,0,587.32322539003,3.38036272678793,1,0,25334.5596064322,1
82.736042621078,1,483.897844757609,3.06160431327167,1,1,65592.6972779435,1
32.6693630287132,0,616.797158549108,2.68343447198283,1,1,20673.2251945911,0
65.6802272277878,0,706.247257811469,3.23805885089544,0,0,51012.3660291975,0
59.3400067309684,0,586.308720745372,2.32636166280461,0,1,46918.1192336735,1
68.7765150312113,0,386.96029228005,3.34516610722828,1,0,56823.2833330714,1
110.583234475696,0,483.238913274622,4.05424501648204,0,1,95771.8253816863,1
59.7590291120355,0,701.287721233202,3.08036101221054,0,1,44303.5658242671,0
47.3538596794201,0,485.626760492767,3.30861339976794,1,1,32273.4530549681,1
138.784928892483,0,520.011542942373,3.47350602812353,0,0,127961.679204325,1
80.1618447735803,0,399.965464686383,2.97717070950719,0,1,69092.515077047,1
45.0932223174062,0,383.490161224643,2.88042080565078,0,1,35804.9955202598,1
59.0210637377831,0,433.040871513181,3.39553013694174,1,1,48097.5815154576,1
219.997708065886,0,432.767102410138,2.99331952868833,0,0,208992.640509669,1
41.3389957347387,0,531.289409254694,2.33904234481163,0,1,28415.4513030576,1
40.1119304969526,0,704.731823424008,2.7483479392923,0,0,27659.4075906052,0
42.4027571078072,0,761.602847456335,3.23520929865764,0,1,29268.0003160171,0
41.9385110688104,0,455.344487649059,3.88795640874456,0,0,32225.3230299685,1
57.497988676858,0,705.872582790334,2.07540554890469,0,0,46014.3074875281,0
112.846740501658,0,562.937034860852,3.69646707340972,1,0,96496.1566854667,1
70.6509251209211,0,463.317842765793,2.46372664353996,0,1,59014.5922848905,1
69.3963789695804,0,715.940442819444,3.36575333825406,0,1,57846.2794644195,0
61.3179355574322,0,516.205525667858,3.10473455694162,0,1,50597.0089661304,1
40.5559872668196,0,711.16340748217,3.11689780923342,1,1,23828.9223304244,0
53.9934222327905,0,493.779926169521,2.84142374025171,0,0,40886.4806797852,1
35.7553094329693,0,354.372956564017,2.11671103423076,0,1,27861.7703601992,1
28.3629742978136,0,487.507649634572,3.40835284552664,0,1,15139.1742615863,1
42.6782777250784,0,424.683663600107,2.59190305418902,0,1,31156.7804034207,1
56.6078744416507,0,559.824881624838,2.52834992634737,0,0,44269.8306511514,1
50.3510231831322,1,514.626808794192,3.70618025447514,0,1,35610.1472264317,1
57.8012519643073,0,590.175650273387,3.0156045846451,1,0,41536.9976214441,1
56.398650684665,0,616.900470816384,3.0743527772476,1,0,39499.7210246892,0
85.0828654796062,0,565.047703181355,2.99576853774519,1,1,69243.559217264,1
89.6035693593742,0,514.077526111667,3.34237502921099,1,0,75404.3386343906,1
52.8168016423872,0,548.206081181188,2.66429099125529,1,0,38521.7211409528,1
25.645245351829,0,750.913184799076,3.15580035623525,0,0,11854.6148362784,0
70.1281785784969,0,719.532314158777,3.56362782980186,0,1,55687.5057690848,0
44.909926029168,0,684.895562898937,3.09185635813488,1,0,31259.8284765725,0
82.9558338195773,0,736.88891581069,2.52192630902377,0,0,69410.7675818958,0
50.3909388053487,0,594.661490314533,3.1897632909253,0,1,39158.7388139864,1
73.2020440636589,0,467.197856785341,2.63686657455468,1,0,62195.342218138,1
29.7334900299154,0,552.004253628423,3.39188537380732,1,1,19541.242128883,1
57.3624397129897,0,557.630184839884,3.52240372758527,0,1,43118.3786760698,1
44.7769179172677,0,549.573881908986,2.48534664758401,0,1,30900.3504803743,1
71.691168865163,0,612.772576586471,2.90439226671901,1,1,56649.1692047412,0
81.5987378220301,0,537.68957191007,2.43655832412691,0,0,69135.5832654899,1
24.6770744884458,0,545.441190867357,2.69311858315228,0,0,9256.99327284302,1
61.9026217925385,0,903.748362507296,2.9570276466706,0,0,45809.2057571749,0
47.4922008848372,0,572.393625009872,3.03581598047348,0,1,33810.7511146459,1
86.9483966347453,0,582.094314028797,3.14547299485996,0,0,74399.5713196672,1
71.5656402585544,0,641.4443387541,2.98562490980289,0,1,59076.2739450975,0
36.236958808018,0,713.014535990417,2.88673238711102,1,1,19363.7995726321,0
54.3507780696421,0,539.605136216154,2.86095691704806,0,0,41678.1742225625,1
59.2434776910642,0,647.291822738131,3.66025561602886,0,1,45497.0815552309,0
28.3604447491953,0,652.988555576047,3.32868872188329,0,1,15477.0505339296,0
39.7516270918407,0,624.274012341982,2.85456763324355,0,0,23968.1872189054,0
45.0446399015676,0,638.329818262311,2.91494451494351,0,1,29353.8871994189,0
48.2125917583454,0,590.346771125233,3.01562065396888,0,1,33995.8730695235,1
29.467803792133,0,675.210058628643,3.11140163096688,0,1,16389.8730807957,0
49.7949151543757,0,703.377239957887,2.86438413963875,0,0,35605.1940497825,0
40.2007249379737,0,520.521601625161,2.62943505767777,1,0,26570.928761556,1
63.061613358767,0,677.671898470016,2.74514456792142,0,1,50684.0984274852,0
63.1091422690012,0,698.829310432823,3.05520336468782,1,0,46264.9307344275,0
32.5448366839665,0,532.375547614042,2.65343544526084,0,0,20283.8279339734,1
33.2972623552369,0,558.894440881868,3.43585477049307,0,1,18046.4717799514,1
26.9482946952513,0,661.919898623709,2.8613883243853,0,0,12569.1041200944,0
29.7347555740665,0,543.836803891887,2.7103381087809,1,1,17380.2099615515,1
29.48686195777,0,519.347497920787,2.21891442008482,0,1,18173.6037900597,1
113.718775325562,0,602.858764658711,3.01649624534049,0,0,101331.144134084,0
29.9101188910778,0,629.526970824799,2.69053286142674,1,0,15787.9870931551,0
34.4010869156876,0,788.815988132493,2.97452291109224,0,0,23720.628110914,0
32.4561848140026,0,596.233587721948,2.38156869731294,1,1,20357.6677309483,1
69.9458805305051,0,585.71068369879,2.90046501563836,0,1,59794.1761588173,1
60.0630872939307,0,448.518785198676,2.50786998261002,0,0,47833.0727472318,1
102.065788437941,0,504.091798427201,3.0099758626666,0,1,86425.6548903056,1
55.4782839361014,0,479.200858756628,2.85853978782401,1,1,39503.7264569008,1
80.0709118974157,0,547.265291144716,3.00267778669176,1,1,65093.8859903823,1
35.2378056915555,0,551.995321634458,2.922959513602,1,0,21442.9281849817,1
63.779722685089,0,676.949700015864,2.98227687130744,0,1,53422.1229623265,0
55.184452253022,0,637.851808928764,3.33213137496445,1,0,38052.0447439152,0
65.1292328234403,0,655.164925311703,3.29036487284921,1,1,53613.1973233967,0
42.2867490768623,0,458.14177411621,2.2721767642366,0,0,32380.8285610758,1
94.7688322387762,1,410.327148442941,2.97533680225245,0,0,78896.3398977742,1
28.8562854663291,0,547.453962292493,2.55114285955222,0,1,17526.6496085891,1
38.9163240459639,0,702.437964777282,2.81149642975444,1,1,23038.808302764,0
32.7674380799454,0,610.420980392083,3.56233120428698,0,1,15719.675444489,0
106.007993072449,0,589.088155893465,2.91993576618051,0,0,93712.9812189637,1
69.4762695445553,0,443.022650377678,2.87585280609759,0,0,58284.1548162934,1
29.7829455753812,0,724.748688162283,2.49153662925119,0,1,15072.0855411999,0
40.4180690892488,0,695.939817703142,2.89262217734536,0,0,22925.0283106566,0
60.8967157112089,0,550.723867798138,2.94916638554588,0,1,46970.5580361615,1
65.2938284503659,0,465.691321904059,4.29008555830613,0,1,51359.1972814725,1
73.7038568946173,0,580.725375439634,3.01217453838345,0,0,56665.6640583167,1
42.4725701823093,0,601.148060803044,3.11409642642938,1,0,31268.2507581019,0
45.033204625032,0,651.667113921993,3.68263618484645,1,0,31874.2923976772,0
41.4293028122558,0,562.879740506548,2.23253200594447,0,1,27005.0520411808,1
60.3311280608463,0,719.4821175156,2.97052796185595,0,1,51620.7001658472,0
93.4378279653533,1,581.793535388024,2.76322510020175,1,0,79969.9937933721,1
36.4102454918305,1,544.840115305487,2.8337026608178,0,0,24528.9209269374,1
63.7379192477417,0,641.351594097698,2.53327230129173,1,1,49930.8312206628,0
28.4840053530308,0,578.402459253353,2.94524876495306,0,0,18525.2404537506,1
33.3498074017922,0,468.809466497507,3.21742211232529,0,1,18589.2763411787,1
33.4942849681574,0,571.013577701332,2.51519378932095,1,0,19727.9379438152,1
56.0344919678671,0,803.842251042381,2.96907376965607,0,1,44526.0167222146,0
34.7844618025866,0,480.244692035009,3.53843188639772,1,1,22771.4847364215,1
66.8086604612048,0,632.262831244273,3.06135260297908,0,0,50527.2258882922,0
139.06674969917,0,803.142559712931,3.09809831258339,1,1,125625.962499699,0
48.5552898926906,0,573.113834368867,2.76409502399504,1,1,35095.2549527851,1
42.319707465627,0,680.110490885224,2.95361114113235,0,1,28065.1853685974,0
129.538681823457,0,668.302420743824,3.29885224777422,0,1,115309.310431125,0
55.9370153117755,0,632.067868610418,2.80619315288724,0,1,44889.1661051882,0
38.6159193667104,1,582.388745704757,3.24874979888879,0,1,22844.567987234,1
82.0601759362439,0,654.377057670541,2.12408249252623,0,1,68560.6142940875,0
53.0290284746521,0,489.42791382821,2.54385446399025,1,1,40476.6163386235,1
43.9288404312873,0,626.547392492541,2.80786190554419,0,0,27064.5254017417,0
54.2865763372856,0,578.788192169272,3.11318466914626,1,1,40161.6223147569,1
69.6813739579385,0,605.059351237781,4.19234633548575,1,1,51560.5116367164,0
183.370116447003,0,658.423478895861,2.72347736201262,0,0,168297.934471567,0
59.4182535094794,0,641.115513858509,3.38948795087712,0,0,48223.4703444737,0
72.3090893481824,0,592.882889274104,3.16038591638029,0,0,59661.5698530172,1
80.6574882722126,0,608.224878306142,3.29058499947807,0,1,70717.1372831953,0
54.7900890820405,0,396.645523419303,2.70133589287979,1,1,39206.0528456931,1
56.1628076981137,0,603.516046722231,2.52205425751978,1,1,39846.7574295912,0
31.9965193448555,0,555.657472460043,2.960878512175,1,1,16919.2611084723,1
49.0640234895253,0,634.764175083863,2.70983398954625,0,1,35570.0490329743,0
54.0920660982456,0,528.843868919226,3.03141772256143,0,0,38845.4652750575,1
133.097260795935,0,494.651768591469,3.01872927974823,1,1,117398.956371518,1
26.3220462836503,0,433.225168602587,3.25722949058378,1,1,15112.3132340905,1
39.5267916733947,1,593.796048246891,3.47474406393253,1,0,21308.9361167336,1
61.6539137810578,0,514.801139200834,2.38986707694054,1,1,51673.83880998,1
27.2765277300848,0,567.050519432696,1.93224081327551,0,0,16259.8206175068,1
77.2592080239758,0,469.92387973482,3.19625031992143,0,1,61651.2255698429,1
48.6520861442219,0,594.069208893706,2.76749029052505,0,1,36535.853856761,1
82.1837717752229,0,502.843746749861,2.32879951452988,1,0,70458.3066564616,1
89.5694771010939,0,472.96773664426,2.70205180166767,1,0,77288.4179094195,1
43.8234394180939,0,594.306128791751,2.482478508948,1,1,29584.6508529693,1
38.1001092560046,0,388.125460190587,3.59239028331122,1,0,25504.3949687706,1
82.7832475904971,0,643.372790347436,3.15956571202846,1,1,67109.2662940107,0
31.285526165598,0,520.649475706757,3.11024999460215,1,0,16511.5872405707,1
72.4493545071451,0,594.63370987814,3.61100982789367,0,0,57893.6765304729,1
66.9645952767653,0,506.371955187339,2.96989321181913,1,1,55741.0779892326,1
30.1815349162984,0,552.785414104678,2.70007956597684,0,0,16547.1990988985,1
46.4614220393395,0,417.170888350805,3.34031857376039,0,1,35605.1000789542,1
55.6842849271008,0,733.763233933963,3.42625206844442,1,0,41203.9486718122,0
29.3936136129491,0,545.657356011872,3.46788587069326,0,0,13941.2951693348,1
29.3095373719828,0,497.337923453319,3.01205620647301,1,1,15549.0189708492,1
44.2939767516228,0,540.584052945422,2.58266187205343,1,0,32332.5162461061,1
58.8619310755255,0,673.650815585485,2.95017540190873,0,0,44098.6774770335,0
53.428462871699,0,591.873710832974,2.85693847729292,1,0,38215.8071159322,1
43.5213656399204,0,719.310055928867,3.33028403840676,1,1,28521.935038746,0
54.8470869890837,0,559.624627464334,3.5759656633923,1,0,36911.1846932707,1
41.1025740143748,0,423.291135992535,2.89070541964353,0,1,31925.5309144913,1
47.5041650096478,0,666.850138641155,3.90945491604526,0,0,29385.05318531,0
69.4589179302352,0,533.235275270546,2.64276475222509,0,0,53746.1291741457,1
34.7815455208927,0,641.197986833863,3.67029140960115,0,1,22009.1832840615,0
47.5629103766016,0,790.58771823215,2.82313634559559,1,0,31258.3427077308,0
61.8250498597723,0,485.784809360344,3.45495813391849,0,0,49118.7181421864,1
70.2155778077151,0,715.882968512452,3.169538231817,0,0,54681.1564494831,0
31.3841028692589,0,535.477409239729,2.62199625115412,0,1,23919.7822153036,1
105.277562962151,0,614.029321772974,2.85032465744729,0,0,90018.1917410003,0
39.7963666158169,0,560.31304036642,3.14508662105931,1,0,24133.6690690995,1
44.5703261884689,0,481.949240796849,3.45311704087963,1,0,31726.0764187032,1
49.8291687640054,0,800.649288636814,2.70020055887391,1,1,34843.1589157655,0
44.1386942511609,0,609.712902075727,3.40925550397948,0,0,29036.843183204,0
50.5803979673446,0,453.677561134012,2.99749297075391,0,0,38580.9684696336,1
52.9138572529537,0,648.454129235505,2.67423961059515,1,1,35165.1484010296,0
57.7143434786426,0,629.635567187465,2.7791685120605,0,1,43493.7841100687,0
70.4945791509155,0,601.454014599641,2.57666393511017,1,0,55596.5173960583,0
39.1069941516831,0,668.835683017077,2.76639815945335,1,1,22252.5515373532,0
47.6890085144328,0,696.894843512727,3.38958766634095,1,1,31902.8618188077,0
41.5342369088102,0,512.137653046043,2.20291940049139,1,0,29620.3068915557,1
50.5659766227984,0,394.208357124014,2.79739376569533,0,0,37735.6649676508,1
147.801661842608,0,800.885609029066,3.16138379099514,0,1,133485.338721784,0
70.9109484991672,0,670.681994159547,3.1322955693023,1,0,54362.9691094569,0
36.0257675286921,0,651.86550248436,3.35472945183556,1,0,20653.4784287544,0
63.5589676822999,0,417.798389874457,4.00037345257272,0,0,50886.1978320809,1
60.5904135550531,0,522.919535548822,3.55338107519846,0,0,45223.4120281305,1
60.7818958905804,0,555.0087319812,3.48099337966944,0,0,45514.7377966783,1
62.4074138523815,0,699.119458962622,2.96223130076716,0,1,51446.7715453364,0
32.6875222196585,0,720.889380434466,2.78816703531242,0,0,19937.2393643691,0
58.7565094666851,0,545.260987300921,3.38994106568057,0,1,46857.2247311586,1
83.1301306262047,0,598.309180619057,3.65949198548801,0,0,68521.1505993144,1
53.8119742648562,0,611.450422075566,3.16552092333807,0,1,43500.9476245515,0
176.418654512361,0,487.247538330309,3.31155549351529,1,0,162403.780014596,1
51.8297535401684,0,592.609580084273,2.81389145541984,0,1,38023.2770456619,1
26.1467830027648,0,705.470985798641,2.94372780101385,0,0,13461.713986183,0
57.4193910927397,0,566.840271885876,3.17323423648541,1,0,40943.6498362689,1
57.2971437327948,1,592.518623256541,3.85640795984479,1,1,41880.5346833013,1
20.3670817370818,0,486.325187539325,3.12981893533809,0,0,10135.5428150182,1
32.1346443323383,0,516.509117041312,3.56358956381882,0,1,19450.8733706382,1
42.6481852810026,0,735.136860466424,3.03807651348978,0,0,31546.6331480897,0
70.9225387147166,0,675.285851937913,3.17184084119721,1,0,56379.9367943862,0
26.1425255413492,0,526.843995551529,3.12369098076589,0,1,13024.0612329564,1
43.8379261064043,0,729.972228386712,3.43556924691902,0,0,28991.0218564662,0
28.8449913627707,0,627.218506420517,3.42323924152956,1,0,16238.0608360369,0
70.67562378479,0,607.221103809843,2.53747938387401,0,1,57301.5470159681,0
40.6535754352928,0,637.171322702062,2.90924688771055,1,1,26143.5399203083,0
45.8486041453438,0,676.387109843726,3.02819051721681,0,0,31095.1086169632,0
27.4857050049912,0,761.555931874983,3.24622252360875,0,1,12558.7287803932,0
34.0875400960745,0,682.708557516998,2.99763563749145,0,0,20230.1568917642,0
91.9675992735306,1,454.423101140464,2.98877097195158,0,1,77495.7566241802,1
129.177097064346,1,580.747714660822,3.05524890244953,1,0,113659.682861156,1
38.7215048770948,0,694.471082687635,3.04716786222916,1,0,22914.6497414259,0
37.2490192282892,1,558.266637075814,2.76693162856728,0,1,24195.8402356606,1
46.5939580227937,0,567.725015856854,2.64851329274796,0,1,32460.5139502898,1
42.6380251994694,0,775.87386321645,3.56677982706025,0,0,28099.2600740803,0
59.4720089998612,0,623.140564927051,2.79187067554128,1,1,45349.8221185488,0
92.7526503484198,0,496.167116873907,3.00432363669816,0,1,78228.8213083721,1
85.7375776963746,0,711.535972342569,2.88653264705972,1,0,72378.2347472068,0
71.2897471474299,0,574.348284014935,2.69891110601925,0,1,55070.0423426224,1
80.3479781182338,0,501.894979100195,2.90674376408859,1,1,68947.7933944777,1
22.6356513723708,0,555.076173496078,2.95385364722241,0,0,8557.90159185261,1
21.7687923843962,0,549.489836707879,2.84084261603032,1,0,8200.32240741262,1
99.1536019026554,0,516.076825076226,3.4047335815548,1,1,89982.3388996255,1
32.2454785130018,0,587.245676659269,2.38409268760369,0,1,21413.1707066638,1
27.2553744502212,0,656.361233827242,3.13244791349657,0,0,14624.6894878284,0
59.1013656464009,0,626.907531312445,3.39492766799722,0,0,43018.8868037278,0
77.8741835019438,0,559.52084399114,3.58864703839764,0,0,63139.1098521289,1
62.570973422997,0,466.064307537383,2.79505444729847,0,0,48487.5455641192,1
59.0256912415445,0,613.984909739051,3.1437678333508,0,1,46150.5144567314,0
40.9912691312805,0,579.561255288802,2.64151824175533,1,1,30317.00274366,1
76.8706483023229,0,602.332667213932,3.25225257348605,0,0,59716.9411898628,0
62.3517974522698,0,529.41986283678,3.3019462149219,1,0,48459.0040059152,1
35.5744203808623,0,509.209364859442,3.53428873696634,1,1,21873.405028292,1
71.4499948244034,0,712.529347790612,2.54140371954542,0,1,59041.6016568493,0
55.6613472820272,0,624.534440865713,2.94143005234178,0,0,42972.4583404695,0
64.2816337297022,0,781.385550131708,3.32812085716424,1,1,47401.5692260559,0
45.1456040102677,0,534.320071607427,3.12966950736608,1,0,30037.9028945404,1
80.907770846272,0,525.417592211032,3.09064660906668,0,0,66727.3982089374,1
99.6504465769047,0,567.770308639962,3.31140103887348,0,1,86930.0943291058,1
37.3738226061971,0,615.136648950356,2.60923324553424,0,0,23680.8841479058,0
67.2047491062386,0,703.214900619341,3.17000733952195,0,0,53709.25394129,0
54.440334939449,0,708.155050410599,2.4170013441304,0,0,39952.3268766927,0
67.2724348760087,0,727.626022993892,2.74378522932008,0,1,52419.0659710959,0
30.8593828615578,0,640.881864587706,3.16400721878598,0,0,19877.0177715966,0
118.396830470768,0,660.816503980235,3.58836402391635,0,1,105438.314880061,0
38.8040012470561,0,538.175454453958,3.27372239297777,0,1,24089.6125584172,1
147.521864294285,0,544.950113903978,3.53283278960554,0,1,133410.019864806,1
30.6362516659211,0,588.775256266966,2.96152921396202,0,1,12940.2636669065,1
128.600579691842,0,755.612367766534,2.83195340464906,1,1,116320.158784673,0
34.6776846022513,0,621.901196590994,2.52776996008889,0,1,21158.9002393613,0
39.4213529244681,0,522.01903366368,3.47127289924604,1,0,27300.6771876507,1
43.5418147730708,0,629.40998874902,3.50918900890315,0,0,27029.2236541836,0
37.1150571709486,0,739.76755938279,3.21943727302701,0,0,24690.1287992017,0
43.9660613242495,0,484.317312900808,2.43475943815625,0,1,28119.1996339573,1
60.4034840586494,0,613.574873516351,3.28731815991483,0,1,49419.1116600911,0
47.4391706930312,0,729.370207503095,3.1030552492526,1,0,30747.1081899521,0
45.6904884777196,0,544.961984607316,3.01107712255224,0,1,32111.7795135509,1
71.4836773211623,0,813.609476659397,3.65215483695443,0,0,58813.3482273401,0
33.4199409771717,0,556.479844996201,3.5716018831744,1,0,20173.773587737,1
34.0615896259293,0,378.577378287382,2.74365509552021,0,0,21435.8473143729,1
77.0938427765847,0,625.519256414736,2.33717762936373,0,1,65283.0395218826,0
186.849334508103,0,770.008531959264,3.38811157931861,0,0,172319.032605161,0
50.175082395448,0,520.751278870877,3.555207224884,1,0,34066.9202684014,1
32.5772677394175,0,530.288393263134,2.99683179959431,0,0,22441.8029739618,1
47.1012638194932,0,528.329517325811,2.64838503561896,0,1,32252.2934992075,1
32.8809625814705,0,689.254357922072,3.9195701167745,0,0,15922.764394299,0
62.7007729309428,0,531.244354968003,3.15597155259664,0,0,51244.7516422535,1
40.8816429231874,0,474.922866715649,3.00169383192001,1,1,26703.5832274482,1
46.5101739149864,0,601.825419864972,3.19240450240259,1,0,32070.5344108155,0
29.0388254707318,0,434.110215216341,2.54509430343262,1,0,15521.491100673,1
112.059127038155,0,642.772780952618,3.14020323732306,1,0,98007.3831135218,0
25.5372185292617,0,477.854126623897,2.99234823817886,0,0,10255.4714320174,1
52.9527079342073,0,667.597004512504,2.98414848885458,0,1,36616.3437909457,0
45.1449616394897,0,430.972300340932,2.91268534598569,0,1,33816.5529115028,1
58.2516003825251,0,472.809845176305,3.2097801489842,0,0,42861.9733911332,1
76.01506528297,0,694.99988923246,2.7767546398204,1,1,58382.3550742316,0
56.9777641782254,0,512.002465895744,3.5140732080002,0,0,41559.0653586524,1
57.54168678065,0,700.010563847818,2.58427486094367,0,1,45019.5802531336,0
44.7473673438309,0,562.069478335711,3.64270501965393,1,1,27230.6882590474,1
32.0428556453283,0,588.004115455813,2.86691896496488,0,0,21874.3398269996,1
33.0844411902082,0,697.452438681855,3.02757492102698,0,1,21333.5176040808,0
55.5184536707154,0,505.79925568789,3.55882522140211,0,1,45023.7361490761,1
52.8705540225277,0,766.380589756297,3.17497713459062,1,0,36414.1218332256,0
39.9491131114524,0,673.491090777316,1.93321687836242,0,0,27691.0114162772,0
114.984712357956,0,677.555382625297,3.96870944723469,0,0,96366.659631535,0
38.5752798347115,0,628.420687578691,2.96900214653301,1,1,24215.084946122,0
69.3498159790878,0,618.677682645283,2.91900812942553,0,0,52405.8718203818,0
47.684784936638,0,554.005514406954,2.2512458341719,0,0,35222.4542386973,1
200.56522984067,0,660.887565535594,2.33171962334416,1,1,188236.897076696,0
52.088305773034,0,636.429018898664,2.5992884429058,0,0,40579.7046398337,0
26.2814117009182,0,536.116605393153,3.95164924840964,0,1,14509.8447690458,1
120.07894785192,0,690.557707495728,3.88590647159362,0,0,108457.330907063,0
42.0785293231438,0,679.645167545587,3.41791290345834,1,0,28489.1094498419,0
25.8270239560294,0,530.06172605835,2.59766703998793,0,0,17772.4747342202,1
44.911729819693,0,609.997387859622,3.25062090862275,0,0,27450.5359669185,0
41.3020581651502,1,365.232686826438,3.19873324437632,0,0,28069.9194743486,1
33.062549505523,0,587.61380289338,3.42534711628222,0,0,17933.7734335449,1
